455	0.1512867525603785 0.2045836365735358 0.18330334511595686 0.2380360716003171 0.15761729148232342 0.2380360716003171 0.2380360716003171 0.2540443678781063 0.15365418909350123 0.14457891490938587 
456	0.3248983344408187 0.3654046758885344 0.4363994646005813 0.4363994646005813 0.3750700003848156 0.41557634183253134 
457	0.2618396787603488 0.2618396787603488 0.2618396787603488 0.07651042689739601 0.2493458050995188 0.20541253571649257 0.19493900066449127 0.19194267832674694 0.08450980400142567 0.27944880466591693 
458	0.4657480077765282 0.4363994646005813 0.4657480077765282 0.4657480077765282 0.4657480077765282 0.41557634183253134 
459	0.23330286348917062 0.2784842866635589 0.33105239884850096 0.35620829299931256 0.10930060985342285 0.20743790940528042 0.2181880454651651 
460	0.48734750166122814 0.6986220116647923 0.6986220116647923 0.5353188832209564 
461	0.5236793575206976 0.5588976093318339 0.31807361280064894 0.5588976093318339 0.35465974951784635 
462	0.206043646935401 0.399212578094167 0.3740566839433554 0.399212578094167 0.399212578094167 0.16514268424350462 0.399212578094167 
463	0.32148857175841333 0.399212578094167 0.33105239884850096 0.1297139030695268 0.399212578094167 0.399212578094167 0.33105239884850096 
464	0.47930960759742636 0.5236793575206976 0.5588976093318339 0.5236793575206976 0.5236793575206976 
465	0.3740566839433554 0.3740566839433554 0.2784842866635589 0.399212578094167 0.399212578094167 0.26289221960283493 0.33105239884850096 
466	0.2493458050995188 0.19815746900163136 0.10127326720067005 0.1452065365836963 0.23965480379871318 0.09079973214866877 0.2192428055331207 0.08450980400142567 0.2618396787603488 0.15273163182561558 
467	0.3423640054267331 0.35620829299931256 0.10930060985342285 0.33105239884850096 0.3423640054267331 0.2784842866635589 0.12072829143060809 
468	0.6986220116647923 0.654599196900872 0.5135313392912314 0.22699933037167191 
469	0.41557634183253134 0.3654046758885344 0.3492530070538584 0.4363994646005813 0.1687887786677834 0.2545527197093593 
470	0.13609333703534954 0.19971233649892764 0.19971233649892764 0.20778817091626567 0.20778817091626567 0.12019212737898391 0.15139703678086014 0.21819973230029066 0.1875350001924078 0.16802806635629378 0.1827023379442672 0.15542242674540638 
471	0.34931100583239616 0.34931100583239616 0.2995685047483915 0.1815081707296204 0.28967084899243833 0.2300306921524806 0.327299598450436 0.34931100583239616 
472	0.34931100583239616 0.095638033621745 0.2300306921524806 0.13030494985496638 0.2619397552903938 0.27405350691640085 0.2676594416104782 0.23642475745840322 
473	0.22166234344865396 0.2813025002886117 0.34931100583239616 0.34931100583239616 0.34931100583239616 0.28967084899243833 0.11349966518583596 0.22166234344865396 
474	0.12204567789314508 0.23965480379871318 0.17944880466591695 0.19493900066449127 0.2618396787603488 0.27944880466591693 0.15903680640032447 0.27944880466591693 0.27944880466591693 0.19194267832674694 
475	0.6986220116647923 0.4600613843049612 0.6986220116647923 0.6986220116647923 
476	0.5135313392912314 0.654599196900872 0.654599196900872 0.599137009496783 
477	0.2813025002886117 0.13586473382015415 0.34931100583239616 0.34931100583239616 0.11349966518583596 0.14449984871306654 0.34931100583239616 0.24367375083061407 
478	0.8727989292011626 0.7988493459957106 0.7501400007696312 
479	0.23422032704910614 0.41557634183253134 0.3568792554806376 0.4363994646005813 0.4363994646005813 0.3862277986565844 
480	0.6986220116647923 0.654599196900872 0.623364512748797 0.623364512748797 
481	0.13609333703534954 0.2328740038882641 0.2921825602501574 0.21819973230029066 0.1875350001924078 0.21819973230029066 0.1875350001924078 0.2328740038882641 0.07566644345722397 0.1827023379442672 0.14777489563243595 
482	0.6986220116647923 0.19127606724349 0.6986220116647923 0.5238795105807876 
483	0.4657480077765282 0.4657480077765282 0.3994246729978553 0.15133288691444793 0.4657480077765282 0.3862277986565844 
484	0.4657480077765282 0.4363994646005813 0.4363994646005813 0.3994246729978553 0.3568792554806376 0.3750700003848156 
485	0.41603856954104085 0.623364512748797 0.623364512748797 0.654599196900872 
486	0.31084485349081276 0.3492530070538584 0.3994246729978553 0.3654046758885344 0.41557634183253134 0.33605613271258755 
487	0.5588976093318339 0.3328308556328327 0.4986916101990376 0.4282551065767652 0.5588976093318339 
488	0.327299598450436 0.34931100583239616 0.2995685047483915 0.095638033621745 0.13030494985496638 0.3116822563743985 0.23642475745840322 0.327299598450436 
489	0.654599196900872 0.5793416979848767 0.5040841990688814 0.599137009496783 
490	0.29935972033187863 0.3740566839433554 0.33105239884850096 0.31320400790445807 0.35620829299931256 0.14891994269139014 0.31320400790445807 
491	0.14995307743422406 0.2014151375079606 0.16471350252952507 0.2014151375079606 0.18434984907593321 0.16471350252952507 0.21496061897378227 0.08360906696624872 0.12339664219145215 0.19180446546116833 0.14764821409749765 0.0650075415395582 0.21496061897378227 
492	0.32148857175841333 0.399212578094167 0.27019972280960364 0.399212578094167 0.35620829299931256 0.12072829143060809 0.399212578094167 
493	0.3654046758885344 0.3750700003848156 0.3067075895366408 0.3994246729978553 0.3152330099445376 0.4363994646005813 
494	0.2909329764003875 0.3104986718510188 0.3104986718510188 0.24360311725902295 0.2574851991043896 0.3104986718510188 0.2044717263577605 0.1877995644476126 
495	0.4657480077765282 0.4363994646005813 0.4657480077765282 0.4657480077765282 0.3862277986565844 0.4657480077765282 
496	0.5588976093318339 0.5236793575206976 0.2025465344013401 0.45008400046177877 0.45008400046177877 
497	0.10930060985342285 0.3423640054267331 0.399212578094167 0.14891994269139014 0.399212578094167 0.399212578094167 0.30589650469768936 
498	0.3994246729978553 0.4657480077765282 0.12751737816232667 0.4363994646005813 0.41557634183253134 0.4657480077765282 
499	0.30589650469768936 0.33105239884850096 0.1446760960009572 0.3423640054267331 0.3423640054267331 0.2784842866635589 0.3423640054267331 
500	0.5588976093318339 0.5236793575206976 0.2025465344013401 0.5236793575206976 0.38987800132898254 
501	0.20076028032780527 0.3740566839433554 0.399212578094167 0.2934464795949894 0.399212578094167 0.3740566839433554 0.26643844584926807 
502	0.4363994646005813 0.4363994646005813 0.4657480077765282 0.3994246729978553 0.3654046758885344 0.17373993313995517 
503	0.399212578094167 0.399212578094167 0.30589650469768936 0.32148857175841333 0.399212578094167 0.21653349224376295 0.399212578094167 
504	0.22823615079610282 0.2072299023272085 0.2662831153319035 0.2240374218083917 0.12076865228458146 0.22823615079610282 0.25004666692321037 0.2909329764003875 0.3104986718510188 
505	0.3492530070538584 0.3654046758885344 0.3994246729978553 0.3862277986565844 0.4657480077765282 0.41557634183253134 
506	0.96446571527524 0.208864226677652 1.1221700518300661 
507	0.4986916101990376 0.2025465344013401 0.3588976093318339 0.45008400046177877 0.23119975794090647 
508	0.20340946315524178 0.4657480077765282 0.3492530070538584 0.4657480077765282 0.4363994646005813 0.26735939141481296 
509	0.2884611057095614 0.3266240088848389 0.41910360846463013 0.4986916101990376 0.5588976093318339 
510	0.5588976093318339 0.5588976093318339 0.15302085379479202 0.5588976093318339 0.4282551065767652 
511	0.47930960759742636 0.5588976093318339 0.4986916101990376 0.15302085379479202 0.5588976093318339 
512	0.23283533803590561 0.2574851991043896 0.25004666692321037 0.12076865228458146 0.2909329764003875 0.23283533803590561 0.25004666692321037 0.19703319417658127 0.2909329764003875 
513	0.3248983344408187 0.41557634183253134 0.2585749996621458 0.17373993313995517 0.3994246729978553 0.4657480077765282 
514	0.4363994646005813 0.4657480077765282 0.4657480077765282 0.3248983344408187 0.4657480077765282 0.33605613271258755 
515	0.3116822563743985 0.327299598450436 0.34931100583239616 0.327299598450436 0.3116822563743985 0.2676594416104782 0.2813025002886117 0.2813025002886117 
516	0.41910360846463013 0.5588976093318339 0.47930960759742636 0.5236793575206976 0.5588976093318339 
517	0.2618396787603488 0.27944880466591693 0.16331200444241945 0.1442305528547807 0.10424395988397311 0.22504200023088938 0.09079973214866877 0.19194267832674694 0.08450980400142567 0.2493458050995188 
518	0.2192428055331207 0.23965480379871318 0.10127326720067005 0.20163367962755255 0.1442305528547807 0.23965480379871318 0.2618396787603488 0.23119975794090647 0.2618396787603488 
519	0.29935972033187863 0.399212578094167 0.399212578094167 0.3740566839433554 0.31320400790445807 0.12072829143060809 0.399212578094167 
520	0.27944880466591693 0.27944880466591693 0.2493458050995188 0.27944880466591693 0.1442305528547807 0.2493458050995188 0.20848791976794623 0.2618396787603488 0.08450980400142567 
521	0.2784842866635589 0.32148857175841333 0.1446760960009572 0.3423640054267331 0.31320400790445807 0.31320400790445807 0.35620829299931256 
522	0.5588976093318339 0.45008400046177877 0.4282551065767652 0.29240991734871286 0.5588976093318339 
523	0.4986916101990376 0.5588976093318339 0.45008400046177877 0.20848791976794623 0.47930960759742636 
524	0.2041400055530243 0.34931100583239616 0.21441335007644308 0.2167237757881947 0.34931100583239616 0.327299598450436 0.28967084899243833 0.23992834790843365 
525	0.5236793575206976 0.15302085379479202 0.39631493800326273 0.5588976093318339 0.4986916101990376 
526	0.4486220116647923 0.6986220116647923 0.22699933037167191 0.6986220116647923 
527	0.12204567789314508 0.27944880466591693 0.2493458050995188 0.27944880466591693 0.2618396787603488 0.27944880466591693 0.07651042689739601 0.17153068006115446 0.2618396787603488 0.2141275532883826 
528	0.2493458050995188 0.23965480379871318 0.2493458050995188 0.22504200023088938 0.07651042689739601 0.2618396787603488 0.23965480379871318 0.09079973214866877 0.15157344457063407 0.2192428055331207 
529	0.34931100583239616 0.3116822563743985 0.2520420995344407 0.095638033621745 0.21913692018761805 0.2520420995344407 0.34931100583239616 0.2567656696456157 
530	0.41910360846463013 0.45008400046177877 0.47930960759742636 0.47930960759742636 0.5588976093318339 
531	0.47930960759742636 0.5236793575206976 0.2025465344013401 0.3430613601223089 0.34675804126111154 
532	0.34931100583239616 0.2041400055530243 0.2300306921524806 0.13586473382015415 0.18946680571329258 0.19091453978201947 0.2567656696456157 0.1987960080004056 
533	0.399212578094167 0.32148857175841333 0.10930060985342285 0.399212578094167 0.1552739815087476 0.33105239884850096 0.33105239884850096 
534	0.4657480077765282 0.3862277986565844 0.4657480077765282 0.4657480077765282 0.3994246729978553 0.15133288691444793 
535	0.2721866740706991 0.41557634183253134 0.4657480077765282 0.4363994646005813 0.4363994646005813 0.4657480077765282 
536	0.3423640054267331 0.399212578094167 0.399212578094167 0.30589650469768936 0.10930060985342285 0.35620829299931256 0.2880481137536465 
537	0.41910360846463013 0.4986916101990376 0.4384856110662414 0.4986916101990376 0.5588976093318339 
538	0.327299598450436 0.327299598450436 0.24367375083061407 0.095638033621745 0.1815081707296204 0.11349966518583596 0.14449984871306654 0.28967084899243833 
539	0.25004666692321037 0.2662831153319035 0.1602561698386452 0.2662831153319035 0.2044717263577605 0.16841493841181562 0.23283533803590561 0.22823615079610282 0.19703319417658127 
540	0.4363994646005813 0.41557634183253134 0.3248983344408187 0.3862277986565844 0.4363994646005813 0.26735939141481296 
541	0.47930960759742636 0.5588976093318339 0.38987800132898254 0.45008400046177877 0.16901960800285135 
542	0.2567656696456157 0.2676594416104782 0.34931100583239616 0.2813025002886117 0.21913692018761805 0.27405350691640085 0.22166234344865396 0.327299598450436 
543	0.5588976093318339 0.5588976093318339 0.47930960759742636 0.5588976093318339 0.5588976093318339 
544	0.32148857175841333 0.3740566839433554 0.3740566839433554 0.1552739815087476 0.3740566839433554 0.35620829299931256 0.3740566839433554 
545	0.2721866740706991 0.3862277986565844 0.3750700003848156 0.3067075895366408 0.4657480077765282 0.4363994646005813 
546	0.3116822563743985 0.2619397552903938 0.327299598450436 0.2995685047483915 0.095638033621745 0.3116822563743985 0.327299598450436 0.10563725500178209 
547	0.3104986718510188 0.11252585244518894 0.0850115854415511 0.3104986718510188 0.3104986718510188 0.21326964258527434 0.21326964258527434 0.3104986718510188 0.27705089455502085 
548	0.161340596204107 0.11582662209330344 0.3104986718510188 0.3104986718510188 0.2662831153319035 0.10088859127629862 0.2165988896272125 0.16970181313957286 0.2662831153319035 
549	0.13560630877016117 0.24360311725902295 0.3104986718510188 0.27705089455502085 0.11582662209330344 0.2574851991043896 0.2662831153319035 0.0938997822238063 0.22017496555736815 
550	0.11252585244518894 0.24360311725902295 0.161340596204107 0.27705089455502085 0.2379195036537584 0.3104986718510188 0.1877995644476126 0.24360311725902295 
551	0.47930960759742636 0.4986916101990376 0.5236793575206976 0.47930960759742636 0.16901960800285135 
552	0.3994246729978553 0.4657480077765282 0.4363994646005813 0.17373993313995517 0.41557634183253134 0.33026244833605223 
553	0.5236793575206976 0.5588976093318339 0.4986916101990376 0.20848791976794623 0.4986916101990376 
554	0.20541253571649257 0.10127326720067005 0.1442305528547807 0.2192428055331207 0.22504200023088938 0.20163367962755255 0.09079973214866877 0.2618396787603488 0.19815746900163136 0.27944880466591693 
555	0.3104986718510188 0.11252585244518894 0.3104986718510188 0.2379195036537584 0.2909329764003875 0.3104986718510188 0.16970181313957286 0.22823615079610282 0.24360311725902295 
556	0.4657480077765282 0.15133288691444793 0.4657480077765282 0.4657480077765282 0.4657480077765282 0.31084485349081276 
557	0.399212578094167 0.35620829299931256 0.26289221960283493 0.22719543771474923 0.25332839251274736 0.399212578094167 0.12072829143060809 
558	0.6986220116647923 0.5793416979848767 0.654599196900872 0.654599196900872 
559	0.3750700003848156 0.4657480077765282 0.4657480077765282 0.4657480077765282 0.41557634183253134 0.4657480077765282 
560	0.23773632545202333 0.26643844584926807 0.31320400790445807 0.3423640054267331 0.23330286348917062 0.12072829143060809 0.2181880454651651 
561	0.2813025002886117 0.3116822563743985 0.2676594416104782 0.27405350691640085 0.28967084899243833 0.27405350691640085 0.18946680571329258 0.10563725500178209 
562	0.3199044638779115 0.4363994646005813 0.3750700003848156 0.3568792554806376 0.26735939141481296 0.3862277986565844 
563	0.5588976093318339 0.31028999959457504 0.4384856110662414 0.47930960759742636 0.38987800132898254 
564	0.4986916101990376 0.2810643924589274 0.4986916101990376 0.38987800132898254 0.5236793575206976 
565	0.30511419473286266 0.327299598450436 0.24367375083061407 0.2995685047483915 0.34931100583239616 0.18028819106847588 0.24367375083061407 
566	0.20340946315524178 0.4657480077765282 0.4657480077765282 0.4657480077765282 0.41557634183253134 0.33605613271258755 
567	0.21786800345337562 0.2266780046359262 0.2045836365735358 0.21066970835813698 0.1801431536378467 0.2540443678781063 0.09881071550556667 0.09476723625815738 0.08254521104424434 0.21786800345337562 0.10509079906404839 
568	0.1875350001924078 0.20778817091626567 0.16802806635629378 0.20778817091626567 0.12019212737898391 0.2328740038882641 0.0905764892134361 0.19971233649892764 0.15995223193895575 0.19266646495075537 0.1931138993282922 
569	0.2909329764003875 0.3104986718510188 0.2662831153319035 0.24360311725902295 0.3104986718510188 0.2909329764003875 0.10088859127629862 0.0938997822238063 0.23283533803590561 
570	0.2676594416104782 0.12659158400083756 0.3116822563743985 0.3116822563743985 0.327299598450436 0.327299598450436 0.22431100583239616 0.3116822563743985 
571	0.2721866740706991 0.3862277986565844 0.3492530070538584 0.4657480077765282 0.15133288691444793 0.2545527197093593 
572	0.47930960759742636 0.5588976093318339 0.47930960759742636 0.37301382418897533 0.4634733583879014 
573	0.09206660654606368 0.2266780046359262 0.18330334511595686 0.2380360716003171 0.09881071550556667 0.16509042208848868 0.2266780046359262 0.1801431536378467 0.10509079906404839 0.16955173826771605 
574	0.623364512748797 0.5626050005772234 0.599137009496783 0.2889996974261331 
575	0.1756652452868296 0.2995685047483915 0.2813025002886117 0.34931100583239616 0.2300306921524806 0.27405350691640085 0.2567656696456157 0.22166234344865396 
576	0.2574851991043896 0.19938756073990768 0.2662831153319035 0.3104986718510188 0.3104986718510188 0.3104986718510188 0.10088859127629862 0.2662831153319035 0.19938756073990768 
577	0.35465974951784635 0.5588976093318339 0.38987800132898254 0.5236793575206976 0.4634733583879014 
578	0.45008400046177877 0.5588976093318339 0.18159946429733753 0.47930960759742636 0.30546326365123116 
579	0.5236793575206976 0.3430613601223089 0.34675804126111154 0.4986916101990376 0.41910360846463013 
580	0.41557634183253134 0.41557634183253134 0.4657480077765282 0.3750700003848156 0.4657480077765282 0.19266646495075537 
581	0.31320400790445807 0.3423640054267331 0.10930060985342285 0.35620829299931256 0.3740566839433554 0.33105239884850096 0.32148857175841333 
582	0.5588976093318339 0.5588976093318339 0.5236793575206976 0.18159946429733753 0.5588976093318339 
583	0.6986220116647923 0.5481070138328017 0.22699933037167191 0.623364512748797 
584	0.2025465344013401 0.41910360846463013 0.39631493800326273 0.4282551065767652 0.4384856110662414 
585	0.35620829299931256 0.26643844584926807 0.3740566839433554 0.3740566839433554 0.33105239884850096 0.30589650469768936 0.35620829299931256 
586	0.7988493459957106 0.9314960155530564 0.9314960155530564 
587	0.131118684413437 0.2540443678781063 0.2380360716003171 0.18330334511595686 0.2380360716003171 0.06955493354308727 0.2266780046359262 0.21786800345337562 0.2045836365735358 0.21786800345337562 0.2045836365735358 
588	0.4363994646005813 0.4657480077765282 0.1687887786677834 0.4657480077765282 0.4657480077765282 0.3152330099445376 
589	0.131118684413437 0.1772172733313557 0.2045836365735358 0.2540443678781063 0.2540443678781063 0.2540443678781063 0.131118684413437 0.2540443678781063 0.15937230559099494 0.21066970835813698 0.1946614120803478 
590	0.20801928477052042 0.3116822563743985 0.3116822563743985 0.095638033621745 0.21913692018761805 0.2167237757881947 0.11349966518583596 0.19091453978201947 
591	0.4363994646005813 0.3492530070538584 0.1687887786677834 0.4657480077765282 0.33605613271258755 0.4657480077765282 
592	0.33105239884850096 0.25635543523702414 0.24504382865879207 0.33105239884850096 0.14891994269139014 0.33105239884850096 0.29935972033187863 
593	0.30511419473286266 0.13586473382015415 0.13030494985496638 0.327299598450436 0.34931100583239616 0.28967084899243833 0.34931100583239616 
594	0.29935972033187863 0.32148857175841333 0.3423640054267331 0.31320400790445807 0.1297139030695268 0.28308209857375904 0.26643844584926807 
595	0.27405350691640085 0.3116822563743985 0.21913692018761805 0.327299598450436 0.13030494985496638 0.2889996974261331 0.2995685047483915 
596	0.5481070138328017 0.6986220116647923 0.5353188832209564 0.599137009496783 
597	0.45008400046177877 0.47930960759742636 0.45008400046177877 0.4634733583879014 0.20848791976794623 
598	0.41910360846463013 0.3430613601223089 0.34675804126111154 0.41082507143298513 0.3838853566534939 
599	0.4634733583879014 0.20848791976794623 0.5236793575206976 0.4634733583879014 0.3838853566534939 
600	0.5793416979848767 0.6986220116647923 0.5238795105807876 0.599137009496783 
601	0.12204567789314508 0.1442305528547807 0.20955180423231506 0.27944880466591693 0.1816764441370322 0.10869178705612333 0.22504200023088938 0.27944880466591693 0.23965480379871318 0.11559987897045323 
602	0.2995685047483915 0.28967084899243833 0.2813025002886117 0.327299598450436 0.28967084899243833 0.3116822563743985 0.34931100583239616 0.327299598450436 
603	0.25332839251274736 0.35620829299931256 0.25332839251274736 0.27019972280960364 0.35620829299931256 0.399212578094167 0.2784842866635589 
604	0.41910360846463013 0.5588976093318339 0.5588976093318339 0.5236793575206976 0.47930960759742636 
605	0.2909329764003875 0.3104986718510188 0.19938756073990768 0.3104986718510188 0.0850115854415511 0.2379195036537584 0.1602561698386452 0.11582662209330344 0.27705089455502085 
606	0.41082507143298513 0.5236793575206976 0.5236793575206976 0.47930960759742636 0.4634733583879014 
607	0.47930960759742636 0.4986916101990376 0.5588976093318339 0.5236793575206976 0.5588976093318339 
608	0.24409135578629015 0.1442305528547807 0.27944880466591693 0.27944880466591693 0.2141275532883826 0.27944880466591693 0.2493458050995188 0.23965480379871318 0.09079973214866877 
609	0.3027940735617203 0.3750700003848156 0.4657480077765282 0.3568792554806376 0.4657480077765282 0.14084967333570944 
610	0.1602561698386452 0.1561468846994041 0.19938756073990768 0.2662831153319035 0.27705089455502085 0.3104986718510188 0.12076865228458146 0.2909329764003875 0.25004666692321037 
611	0.2493458050995188 0.2192428055331207 0.17153068006115446 0.17337902063055577 0.20541253571649257 0.22504200023088938 0.2493458050995188 0.2192428055331207 0.16901960800285135 
612	0.2955497912648719 0.4657480077765282 0.3862277986565844 0.3568792554806376 0.3750700003848156 0.3994246729978553 
613	0.5588976093318339 0.5588976093318339 0.15302085379479202 0.5236793575206976 0.4384856110662414 
614	0.35620829299931256 0.25332839251274736 0.1446760960009572 0.33105239884850096 0.14891994269139014 0.2880481137536465 0.31320400790445807 
615	0.3740566839433554 0.35620829299931256 0.221635713996125 0.27420382618106703 0.32148857175841333 0.3423640054267331 0.14891994269139014 
616	0.1772172733313557 0.2380360716003171 0.1946614120803478 0.09206660654606368 0.06955493354308727 0.18330334511595686 0.13291359879486947 0.2380360716003171 0.19931164139374608 0.1388469380232869 0.1801431536378467 
617	0.35620829299931256 0.1446760960009572 0.1552739815087476 0.14891994269139014 0.31320400790445807 0.35620829299931256 0.3423640054267331 
618	0.41910360846463013 0.38987800132898254 0.5588976093318339 0.5588976093318339 0.4634733583879014 
619	0.21786800345337562 0.2380360716003171 0.09206660654606368 0.1772172733313557 0.2266780046359262 0.2540443678781063 0.21066970835813698 0.15365418909350123 0.1772172733313557 0.1388469380232869 
620	0.5588976093318339 0.4634733583879014 0.5588976093318339 0.5588976093318339 0.47930960759742636 
621	0.4657480077765282 0.1687887786677834 0.12751737816232667 0.4657480077765282 0.3067075895366408 0.4363994646005813 
622	0.23992834790843365 0.34931100583239616 0.2676594416104782 0.34931100583239616 0.2813025002886117 0.34931100583239616 0.34931100583239616 0.34931100583239616 
623	0.17944880466591695 0.2618396787603488 0.2192428055331207 0.18402455372198448 0.10424395988397311 0.2618396787603488 0.15157344457063407 0.2493458050995188 0.18913980596672259 0.2493458050995188 
624	0.33105239884850096 0.399212578094167 0.24504382865879207 0.22719543771474923 0.24768431518650824 0.33105239884850096 0.12072829143060809 
625	0.5588976093318339 0.4282551065767652 0.47930960759742636 0.47930960759742636 0.4986916101990376 
626	0.32148857175841333 0.399212578094167 0.31320400790445807 0.1446760960009572 0.399212578094167 0.32148857175841333 0.29935972033187863 
627	0.15302085379479202 0.5588976093318339 0.4634733583879014 0.45008400046177877 0.38987800132898254 
628	0.20955180423231506 0.18650691209448766 0.23965480379871318 0.2317366791939507 0.15903680640032447 0.17530953615009445 0.2141275532883826 0.27944880466591693 0.08450980400142567 0.27944880466591693 
629	0.27735904636069386 0.3248983344408187 0.3862277986565844 0.4657480077765282 0.3654046758885344 0.4657480077765282 
630	0.3654046758885344 0.3750700003848156 0.4363994646005813 0.4363994646005813 0.31084485349081276 0.26506134400054077 
631	0.399212578094167 0.2880481137536465 0.35620829299931256 0.399212578094167 0.1446760960009572 0.32148857175841333 0.399212578094167 
632	0.3740566839433554 0.399212578094167 0.29935972033187863 0.14891994269139014 0.1297139030695268 0.2784842866635589 0.2181880454651651 
633	0.3750700003848156 0.3994246729978553 0.4363994646005813 0.3152330099445376 0.14084967333570944 0.3750700003848156 
634	0.4634733583879014 0.4032673592551051 0.3506190723001889 0.41082507143298513 0.4634733583879014 
635	0.33605613271258755 0.12751737816232667 0.2921825602501574 0.3750700003848156 0.3654046758885344 0.3750700003848156 
636	0.32148857175841333 0.3423640054267331 0.29935972033187863 0.10930060985342285 0.1297139030695268 0.2784842866635589 0.2181880454651651 
637	0.6986220116647923 0.6986220116647923 0.6986220116647923 0.654599196900872 
638	0.2266780046359262 0.21786800345337562 0.2540443678781063 0.09206660654606368 0.06955493354308727 0.2540443678781063 0.09881071550556667 0.2380360716003171 0.08254521104424434 0.21786800345337562 0.1388469380232869 
639	0.4986916101990376 0.4986916101990376 0.15302085379479202 0.5236793575206976 0.4986916101990376 
640	0.2884611057095614 0.47930960759742636 0.5236793575206976 0.4986916101990376 0.5236793575206976 
641	0.24038425475796782 0.4657480077765282 0.4363994646005813 0.3067075895366408 0.3862277986565844 0.3568792554806376 
642	0.1602561698386452 0.2165988896272125 0.19478837350010492 0.17823959427654198 0.19264335625617307 0.10088859127629862 0.16970181313957286 0.22823615079610282 0.2909329764003875 
643	0.1687887786677834 0.3862277986565844 0.2955497912648719 0.3568792554806376 0.41557634183253134 0.3654046758885344 
644	0.23773632545202333 0.26643844584926807 0.31320400790445807 0.3423640054267331 0.23330286348917062 0.12072829143060809 0.2181880454651651 
645	0.3994246729978553 0.2990813411098615 0.41557634183253134 0.4363994646005813 0.2955497912648719 0.2990813411098615 
646	0.3750700003848156 0.4363994646005813 0.34235422619415423 0.19266646495075537 0.14084967333570944 0.4363994646005813 
647	0.5588976093318339 0.5588976093318339 0.5588976093318339 0.45008400046177877 0.5236793575206976 
648	0.34931100583239616 0.2995685047483915 0.2995685047483915 0.34931100583239616 0.34931100583239616 0.327299598450436 0.3975920160008112 
649	0.1602561698386452 0.25004666692321037 0.2574851991043896 0.3104986718510188 0.0850115854415511 0.20186271570781353 0.3104986718510188 0.27705089455502085 0.12844430996717024 
650	0.23773632545202333 0.31320400790445807 0.3423640054267331 0.23330286348917062 0.33105239884850096 0.12072829143060809 0.2181880454651651 
651	0.4986916101990376 0.5588976093318339 0.4986916101990376 0.4282551065767652 0.38987800132898254 
652	0.21326964258527434 0.11252585244518894 0.21015533996302507 0.24360311725902295 0.2909329764003875 0.2044717263577605 0.2379195036537584 0.4758390073075168 
653	0.17435096841877865 0.399212578094167 0.399212578094167 0.10930060985342285 0.399212578094167 0.3740566839433554 0.3740566839433554 
654	0.623364512748797 0.6986220116647923 0.5793416979848767 0.6986220116647923 
655	0.4657480077765282 0.3994246729978553 0.12751737816232667 0.24201089430616052 0.4657480077765282 0.4363994646005813 
656	0.45008400046177877 0.45008400046177877 0.4384856110662414 0.4634733583879014 0.39631493800326273 
657	0.25004666692321037 0.2240374218083917 0.3104986718510188 0.0850115854415511 0.161340596204107 0.11582662209330344 0.25004666692321037 0.0938997822238063 0.2165988896272125 
658	0.5236793575206976 0.5236793575206976 0.5236793575206976 0.41082507143298513 0.5588976093318339 
659	0.2995685047483915 0.1815081707296204 0.2995685047483915 0.20051954356110974 0.11349966518583596 0.2813025002886117 0.19091453978201947 0.1987960080004056 
660	0.599137009496783 0.5793416979848767 0.623364512748797 0.2889996974261331 
661	0.3750700003848156 0.3492530070538584 0.3994246729978553 0.12751737816232667 0.3152330099445376 0.4363994646005813 
662	0.3750700003848156 0.3750700003848156 0.3492530070538584 0.4363994646005813 0.12751737816232667 0.3152330099445376 
663	0.1996062890470835 0.14402405687682324 0.11665143174458531 0.14967986016593932 0.16074428587920667 0.1870283419716777 0.1870283419716777 0.1996062890470835 0.15660200395222904 0.1996062890470835 0.16552619942425048 0.16552619942425048 0.1870283419716777 0.1870283419716777 
664	0.18028819106847588 0.2619397552903938 0.2995685047483915 0.2813025002886117 0.27405350691640085 0.3116822563743985 0.23642475745840322 0.2813025002886117 
665	0.4657480077765282 0.4363994646005813 0.4657480077765282 0.41557634183253134 0.15133288691444793 0.3654046758885344 
666	0.399212578094167 0.399212578094167 0.10930060985342285 0.399212578094167 0.3740566839433554 0.1297139030695268 0.30589650469768936 
667	0.45008400046177877 0.35465974951784635 0.5236793575206976 0.15302085379479202 0.31028999959457504 
668	0.47930960759742636 0.41910360846463013 0.31028999959457504 0.4032673592551051 0.38987800132898254 
669	0.4657480077765282 0.3994246729978553 0.3067075895366408 0.26735939141481296 0.3152330099445376 0.4363994646005813 
670	0.3994246729978553 0.41557634183253134 0.15133288691444793 0.3994246729978553 0.4657480077765282 0.4657480077765282 
671	0.5236793575206976 0.4634733583879014 0.4634733583879014 0.4282551065767652 0.5236793575206976 
672	0.6986220116647923 0.6986220116647923 1.1586833959697533 
673	0.5793416979848767 0.5238795105807876 0.6986220116647923 0.623364512748797 
674	0.20340946315524178 0.2328740038882641 0.12019212737898391 0.16513122416802611 0.0905764892134361 0.08686996656997759 0.07566644345722397 0.20778817091626567 0.09633323247537769 0.1931138993282922 0.21819973230029066 
675	0.7501400007696312 0.8727989292011626 0.8727989292011626 
676	0.4657480077765282 0.33605613271258755 0.41557634183253134 0.4657480077765282 0.14084967333570944 0.4657480077765282 
